93,7,0,1.7168,-0.28711,0,5
93,7,-0.22266,1.7383,-0.30664,0,6
93,7,-0.88867,0,1.707,0.33461,7
93,7,-0.10547,1.6758,-0.2793,-0.33461,10
93,7,-0.81641,0,1.5625,0,4
93,7,-0.88867,0,1.6387,0,5
93,7,-0.33398,1.7383,-0.17383,0.33461,5
94,27,0,1.5488,-0.35938,0,7
94,27,-0.15625,1.6309,-0.29492,0,21
94,27,-0.16016,1.668,-0.30664,0,41
94,27,-0.10938,1.7031,-0.33789,0,43
94,27,-0.054688,1.7344,-0.38672,0,30
94,27,0,1.7578,-0.45313,0,13
94,27,0,1.584,-0.13477,0.33461,34
94,27,0,1.6074,-0.25195,0.33461,28
94,27,0,1.6641,-0.046875,0.33461,45
94,27,0,1.6973,-0.12305,0.33461,101
94,27,-0.054688,1.7266,-0.21094,0.33461,97
94,27,-0.054688,1.7539,-0.29102,0.33461,58
94,27,0,1.5898,0.015625,0.66921,12
94,27,0,1.6641,0.0625,0.66921,17
94,27,-0.052734,1.7012,-0.027344,0.66921,40
94,27,-0.054688,1.7363,-0.089844,0.66921,39
94,27,0,1.7715,-0.14648,0.66921,23
94,27,0.20898,1.6094,-0.36914,-0.66921,14
94,27,0.16016,1.6504,-0.38867,-0.66921,18
94,27,0,1.5703,-0.24023,-0.33461,23
94,27,0,1.5352,-0.53516,-0.33461,24
94,27,0.15625,1.625,-0.33008,-0.33461,40
94,27,0.16016,1.6543,-0.36914,-0.33461,52
94,27,0.10938,1.6738,-0.4668,-0.33461,31
94,27,-0.9082,0.50781,1.4883,0,10
94,27,-0.58594,1.0469,1.209,-0.66921,11
94,27,-0.65234,0.98242,1.2813,-0.33461,19
95,58,-0.24219,1.5273,-0.11914,0,9
95,58,-0.29883,1.5586,-0.087891,0,8
95,58,-0.20898,1.6055,-0.38672,0,18
95,58,-0.21289,1.6465,-0.37891,0,35
95,58,-0.16406,1.707,-0.29883,0,39
95,58,-0.11133,1.7539,-0.27539,0,30
95,58,0,1.7969,-0.25586,0,18
95,58,-0.39648,2.498,-0.17188,0,24
95,58,-0.40234,2.5117,-0.38867,0,29
95,58,-0.32617,2.4336,-0.88672,0,25
95,58,-1.5723,0.33203,2.1055,0,18
95,58,0.048828,1.5742,-0.20898,0.33461,17
95,58,0.10352,1.6465,-0.22461,0.33461,17
95,58,-0.57031,2.4414,-0.72461,0.33461,22
95,58,-0.22461,1.4102,-0.17188,0.66921,12
95,58,-0.23047,1.4434,-0.20313,0.66921,21
95,58,-0.23633,1.4688,-0.2793,0.66921,14
95,58,-0.2832,1.4551,-0.30078,-0.66921,15
95,58,-0.29102,1.4824,-0.35547,-0.66921,20
95,58,-0.24805,1.5215,-0.38281,-0.66921,15
95,58,0,1.4434,-0.75,-0.66921,8
95,58,-0.20898,1.5957,-0.42773,-0.66921,28
95,58,-0.16016,1.625,-0.48438,-0.66921,60
95,58,-0.16406,1.6484,-0.5332,-0.66921,60
95,58,-0.054688,1.709,-0.48828,-0.66921,41
95,58,0,1.7324,-0.54492,-0.66921,24
95,58,-0.47461,2.4258,-0.55664,-0.66921,22
95,58,-0.40234,2.4883,-0.51563,-0.66921,27
95,58,-0.24414,2.5703,-0.38672,-0.66921,22
95,58,-0.24219,1.5254,-0.13672,-0.33461,19
95,58,0,1.5332,-0.41992,-0.33461,22
95,58,0,1.6055,-0.26367,-0.33461,20
95,58,-0.25977,1.6152,-0.30664,-0.33461,38
95,58,-0.21289,1.6445,-0.38477,-0.33461,77
95,58,-0.10938,1.6992,-0.35742,-0.33461,91
95,58,-0.11133,1.7266,-0.41016,-0.33461,70
95,58,-0.056641,1.75,-0.47852,-0.33461,39
95,58,-0.39648,2.4844,-0.30469,-0.33461,41
95,58,-0.24023,2.5391,-0.34375,-0.33461,48
95,58,-0.16406,2.6016,-0.13477,-0.33461,39
95,58,-1.5723,0.72852,2.002,-0.33461,29
95,58,-0.82422,0.62695,1.1543,0,5
95,58,-0.84375,0.78711,1.0918,0,5
95,58,-0.68164,1.2793,1.0938,0,10
95,58,-1.3672,0,2.1992,0,16
95,58,-1.4688,0.62891,2.0645,0,19
95,58,-0.41406,2.3145,-1.2188,0,18
95,58,-1.0684,0.50586,1.1191,-0.66921,8
95,58,-0.73828,1.3125,1.0137,-0.66921,14
95,58,-1.3457,0.7168,2.0234,-0.66921,12
95,58,-1.2871,1.0313,1.9746,-0.66921,17
95,58,-1.3867,1.4121,1.7031,-0.66921,18
95,58,-0.60938,1.4141,0.52734,-0.33461,12
95,58,0.36328,0.66211,1.4824,-0.33461,22
95,58,-1.3457,0,2.2168,-0.33461,21
95,58,-1.2871,0.75781,2.0957,-0.33461,30
95,58,-1.3867,1.043,1.9512,-0.33461,32
95,58,-0.16602,2.623,-0.33008,-0.33461,28
96,64,-0.14453,1.4766,-0.44922,0,7
96,64,-0.14844,1.5254,-0.41992,0,30
96,64,-0.15234,1.5918,-0.30078,0,65
96,64,-0.15625,1.6484,-0.16602,0,84
96,64,-0.16016,1.6934,-0.083984,0,65
96,64,-0.10938,1.7344,0.09375,0,33
96,64,0,1.7734,0.12305,0,30
96,64,-2.4941,6.0059,-4.6289,0,7
96,64,-0.14844,1.5547,-0.29297,0.33461,69
96,64,-0.15234,1.6016,-0.24219,0.33461,137
96,64,-0.15625,1.6465,-0.19727,0.33461,114
96,64,-0.10547,1.6992,0.015625,0.33461,49
96,64,0,1.709,0.32617,0.33461,29
96,64,0,1.7656,0.21484,0.33461,34
96,64,-0.24805,1.5664,-0.10938,0.66921,19
96,64,-0.15234,1.6191,-0.048828,0.66921,48
96,64,-0.20898,1.6523,-0.0039063,0.66921,35
96,64,0.10547,1.2305,1.1719,0.66921,11
96,64,-0.19336,1.5332,-0.13086,1.0038,9
96,64,-0.19922,1.5703,-0.13477,1.0038,24
96,64,-0.15234,1.6094,-0.17578,1.0038,56
96,64,-0.15625,1.6445,-0.21094,1.0038,58
96,64,-0.10547,1.6758,-0.28711,1.0038,32
96,64,-0.19336,1.5352,-0.097656,1.3384,13
96,64,-0.14844,1.5801,-0.074219,1.3384,82
96,64,-0.15234,1.6172,-0.083984,1.3384,161
96,64,-0.15625,1.6543,-0.11328,1.3384,134
96,64,-0.10547,1.6855,-0.21484,1.3384,56
96,64,0,1.1836,-1.2754,1.3384,19
96,64,-0.24219,1.5313,0.017578,1.673,25
96,64,-0.14844,1.582,0.019531,1.673,128
96,64,-0.15234,1.6191,0.0078125,1.673,232
96,64,-0.15625,1.6582,0.0019531,1.673,178
96,64,-0.10547,1.6953,0.11719,1.673,59
96,64,-1.0879,0,1.7266,1.673,23
96,64,-0.19336,1.5313,0.15234,2.0076,13
96,64,-0.19922,1.5723,0.10156,2.0076,64
96,64,-0.20313,1.6113,0.097656,2.0076,114
96,64,-0.10352,1.6582,0.10156,2.0076,92
96,64,-0.16016,1.6855,0.18555,2.0076,35
96,64,-0.38086,1.6953,0.10547,2.0076,13
96,64,-0.15234,1.6152,0.11719,2.3422,21
96,64,-0.15625,1.6523,0.12695,2.3422,35
96,64,-0.16016,1.6914,0.10547,2.3422,31
96,64,-0.10938,1.7363,0.0625,2.3422,15
96,64,-0.15625,1.5684,-0.53516,-1.3384,12
96,64,-0.16016,1.5957,-0.57031,-1.3384,11
96,64,-0.20313,1.5762,-0.34961,-1.0038,9
96,64,-0.20898,1.6191,-0.32813,-1.0038,14
96,64,-0.10547,1.6738,-0.28906,-1.0038,13
96,64,-0.19922,1.5176,-0.42969,-0.66921,20
96,64,-0.10156,1.5781,-0.38086,-0.66921,55
96,64,-0.10352,1.6191,-0.37109,-0.66921,78
96,64,-0.10547,1.6582,-0.36719,-0.66921,61
96,64,-0.2168,1.6816,-0.39453,-0.66921,27
96,64,0.054688,1.7754,0.089844,-0.66921,19
96,64,-0.19922,1.502,-0.48047,-0.33461,25
96,64,-0.15234,1.5898,-0.31055,-0.33461,80
96,64,-0.10352,1.6406,-0.26172,-0.33461,117
96,64,-0.16016,1.6797,-0.23047,-0.33461,93
96,64,-0.16406,1.7305,-0.10547,-0.33461,42
96,64,-2.4941,5.1582,-5.5586,-0.33461,17
96,64,-0.61133,1.502,-0.73242,0,20
96,64,0.49805,7.3828,2.9941,0,4
97,55,-0.14844,1.5605,-0.26367,0,11
97,55,0,1.5645,-0.44727,0,22
97,55,0,1.5156,-0.69141,0,28
97,55,-0.95703,0.86523,1.1094,0,31
97,55,-0.92383,1.168,0.89844,0,22
97,55,-0.77734,1.5977,-0.064453,0,11
97,55,0.099609,1.582,-0.11523,0.33461,9
97,55,0,1.6152,-0.18555,0.33461,40
97,55,-0.10352,1.6465,-0.22266,0.33461,81
97,55,-0.21289,1.6699,-0.25,0.33461,94
97,55,-0.2168,1.7012,-0.29883,0.33461,59
97,55,-0.16602,1.7578,-0.20313,0.33461,20
97,55,-0.73828,1.3418,-0.97656,0.33461,18
97,55,0,1.6191,-0.15039,0.66921,17
97,55,-0.20898,1.6426,-0.17578,0.66921,33
97,55,-0.31836,1.6641,-0.16797,0.66921,41
97,55,-0.32617,1.6934,-0.23242,0.66921,28
97,55,-0.61133,1.668,-0.091797,0.66921,9
97,55,-0.20313,1.6055,-0.16211,-1.3384,18
97,55,-0.15625,1.6504,-0.1543,-1.3384,24
97,55,-0.052734,1.6953,-0.1543,-1.3384,27
97,55,0,1.7383,-0.087891,-1.3384,20
97,55,-0.14844,1.5801,-0.078125,-1.0038,36
97,55,-0.15234,1.6172,-0.10156,-1.0038,77
97,55,-0.10352,1.6602,-0.072266,-1.0038,81
97,55,-0.052734,1.7012,-0.056641,-1.0038,77
97,55,-0.054688,1.7363,-0.10742,-1.0038,59
97,55,0,1.7715,-0.14258,-1.0038,20
97,55,-0.14844,1.582,0.0039063,-0.66921,60
97,55,-0.15234,1.6191,-0.0097656,-0.66921,119
97,55,-0.10352,1.6621,-0.017578,-0.66921,110
97,55,-0.10547,1.6992,0.0078125,-0.66921,73
97,55,0,1.7402,0.011719,-0.66921,56
97,55,0,1.7773,-0.042969,-0.66921,26
97,55,-0.099609,1.582,0.099609,-0.33461,35
97,55,-0.15234,1.6172,0.091797,-0.33461,73
97,55,-0.15625,1.6582,0.015625,-0.33461,85
97,55,-0.10547,1.6992,-0.050781,-0.33461,80
97,55,-0.054688,1.7402,0.0097656,-0.33461,70
97,55,-0.11133,1.7734,-0.0625,-0.33461,36
97,55,-0.76172,0.8418,1.1641,0,12
97,55,-0.83203,0.98828,1.0488,0,23
97,55,-0.26563,1.5352,-0.6875,0,24
97,55,-0.054688,1.1484,1.3066,0,16
97,55,-0.22266,1.6914,0.50195,0,8
97,55,-0.83203,0.65625,1.2832,0.33461,46
97,55,-0.95703,0.58203,1.2813,0.33461,65
97,55,-1.0332,0.65234,1.2383,0.33461,45
97,55,-1.166,0.91797,0.97852,0.33461,14
97,55,-0.16992,1.8047,0.11328,0.33461,17
97,55,-0.93555,0.18164,1.3652,0.66921,20
97,55,-0.95703,0.17383,1.3965,0.66921,31
97,55,-1.0879,0.125,1.3535,0.66921,21
97,55,-1.2227,0.50781,1.1875,0.66921,7
97,55,-0.55664,0.9375,-1.4043,-0.66921,15
98,64,0,1.5645,-0.27734,0,12
98,64,0,1.5078,-0.60938,0,11
98,64,-0.052734,1.6211,-0.37305,0,32
98,64,-0.10547,1.6563,-0.37695,0,54
98,64,0,1.6641,-0.50781,0,36
98,64,0.048828,1.5566,-0.31445,0.33461,17
98,64,0.050781,1.5957,-0.3125,0.33461,46
98,64,0,1.6484,-0.22656,0.33461,94
98,64,-0.052734,1.6914,-0.19141,0.33461,144
98,64,-0.054688,1.7285,-0.19922,0.33461,121
98,64,-0.054688,1.7695,-0.16016,0.33461,46
98,64,-0.47461,2.4902,-0.035156,0.33461,40
98,64,-0.48242,2.5254,0.10156,0.33461,32
98,64,-0.14844,1.5625,-0.24609,0.66921,13
98,64,-0.10156,1.6035,-0.25391,0.66921,33
98,64,-0.10352,1.6484,-0.20117,0.66921,74
98,64,-0.10547,1.6895,-0.17578,0.66921,102
98,64,-0.054688,1.7324,-0.1582,0.66921,78
98,64,-0.054688,1.7715,-0.14258,0.66921,32
98,64,-0.25391,1.5527,-0.41211,1.0038,14
98,64,-0.20898,1.6172,-0.33398,1.0038,21
98,64,-0.16016,1.6758,-0.25391,1.0038,25
98,64,-0.16406,1.7168,-0.23242,1.0038,18
98,64,-0.18945,1.4961,-0.12891,-2.6769,19
98,64,-0.19336,1.5332,-0.12891,-2.6769,17
98,64,-0.18359,1.4629,-0.060547,-2.3422,38
98,64,-0.18945,1.498,-0.085938,-2.3422,76
98,64,-0.19336,1.5352,-0.095703,-2.3422,66
98,64,-0.19922,1.5742,-0.10156,-2.3422,25
98,64,-0.18359,1.4629,-0.050781,-2.0076,39
98,64,-0.18945,1.502,-0.019531,-2.0076,76
98,64,-0.14453,1.5449,0.019531,-2.0076,67
98,64,-0.14844,1.5742,0.1582,-2.0076,26
98,64,-0.40625,1.5684,-0.1543,-2.0076,9
98,64,-0.22461,1.418,-0.066406,-1.673,11
98,64,-0.18359,1.4629,-0.070313,-1.673,46
98,64,-0.14258,1.5039,-0.087891,-1.673,70
98,64,-0.14453,1.5352,-0.16016,-1.673,48
98,64,0,0.91602,-1.2988,-1.673,20
98,64,-0.9668,0,1.4238,-1.673,17
98,64,2.5156,1.3867,-0.12891,-1.673,15
98,64,-0.23047,1.457,0.042969,-1.3384,27
98,64,-0.23633,1.4941,0.041016,-1.3384,39
98,64,-0.19336,1.5371,-0.070313,-1.3384,27
98,64,0,1.3086,-0.90039,-1.3384,13
98,64,-1.0176,0,1.5918,-1.3384,12
98,64,-0.24805,1.5605,-0.17188,-1.0038,11
98,64,0.050781,1.5625,-0.45313,-0.66921,23
98,64,0.052734,1.6211,-0.375,-0.66921,21
98,64,0,1.7012,-0.074219,-0.66921,20
98,64,-0.054688,1.7363,0.099609,-0.66921,23
98,64,0.048828,1.5449,-0.36523,-0.33461,25
98,64,0.10156,1.5879,-0.33984,-0.33461,42
98,64,0.15625,1.6211,-0.3418,-0.33461,36
98,64,-0.10547,1.6992,-0.037109,-0.33461,49
98,64,-0.054688,1.7383,-0.070313,-0.33461,57
98,64,-0.054688,1.7773,-0.025391,-0.33461,33
98,64,-0.39648,2.4941,-0.21289,-0.33461,46
98,64,-0.40234,2.5234,-0.29297,-0.33461,39
98,64,-0.55859,1.3359,0.74023,0,7
98,64,-0.77734,0,1.7109,0.33461,25
98,64,-1,0.21289,1.4551,0.66921,17
98,64,-0.87109,0.26563,1.4844,1.0038,10
98,64,-0.9668,0,1.3516,-2.0076,8
99,32,-0.18945,1.3633,-0.62891,0,8
99,32,0,1.4648,-0.50781,0,6
99,32,0.048828,1.5332,-0.41602,0,24
99,32,0.050781,1.5703,-0.42383,0,35
99,32,0,1.6016,-0.45117,0,20
99,32,-0.10547,1.6914,-0.15234,0,14
99,32,-0.16406,1.7168,-0.23242,0,14
99,32,-0.18359,1.3496,-0.56641,0.33461,18
99,32,-0.18945,1.4141,-0.50391,0.33461,23
99,32,-0.29102,1.3164,-0.76758,0.33461,12
99,32,0.048828,1.5723,-0.23047,0.33461,48
99,32,0.050781,1.6035,-0.26563,0.33461,87
99,32,0.052734,1.6445,-0.25195,0.33461,78
99,32,0.16016,1.6895,-0.13672,0.33461,47
99,32,-0.26953,1.2969,-0.56055,0.66921,14
99,32,-0.13867,1.3926,-0.4668,0.66921,28
99,32,-0.18945,1.4492,-0.39453,0.66921,27
99,32,-0.19336,1.4727,-0.44727,0.66921,13
99,32,0,1.584,-0.12305,0.66921,20
99,32,0,1.6152,-0.18945,0.66921,37
99,32,0,1.6563,-0.17578,0.66921,33
99,32,-0.26953,1.3047,-0.53906,1.0038,10
99,32,-0.23047,1.3906,-0.43359,1.0038,17
99,32,-0.18945,1.4629,-0.3418,1.0038,13
99,32,0.10352,1.6133,-0.39453,-0.66921,16
99,32,0.10547,1.6348,-0.46484,-0.66921,19
99,32,0,1.6523,-0.54492,-0.66921,12
99,32,0,1.5547,-0.32617,-0.33461,10
99,32,0.050781,1.6055,-0.25781,-0.33461,24
99,32,0.10352,1.6406,-0.26172,-0.33461,46
99,32,0.052734,1.6699,-0.32227,-0.33461,53
99,32,0,1.6914,-0.41211,-0.33461,35
100,42,-0.17969,1.373,-0.38672,0,13
100,42,-0.18359,1.3945,-0.44727,0,23
100,42,-0.14258,1.4414,-0.44141,0,17
100,42,0,1.5508,-0.050781,0,18
100,42,0.048828,1.5801,0.1543,0,24
100,42,0.15234,1.5605,0.43164,0,15
100,42,-0.20898,1.6328,-0.25,0,17
100,42,-0.16016,1.6816,-0.21289,0,30
100,42,-0.16406,1.7148,-0.24219,0,30
100,42,-0.39648,2.5039,-0.035156,0,14
100,42,-0.48242,2.5215,-0.16016,0,15
100,42,-0.17969,1.3945,-0.29883,0.33461,35
100,42,-0.18359,1.4277,-0.32617,0.33461,62
100,42,-0.18945,1.4629,-0.33789,0.33461,45
100,42,0.048828,1.5,0.39453,0.33461,30
100,42,0.048828,1.5391,0.39258,0.33461,45
100,42,0.10547,1.6934,0.14258,0.33461,24
100,42,-0.17578,1.3789,-0.16992,0.66921,8
100,42,-0.17969,1.4121,-0.20313,0.66921,39
100,42,-0.23047,1.4375,-0.23438,0.66921,66
100,42,-0.23633,1.4746,-0.24414,0.66921,42
100,42,0.048828,1.5176,0.4707,0.66921,12
100,42,-0.22461,1.4141,-0.13672,1.0038,14
100,42,-0.27734,1.4434,-0.12891,1.0038,21
100,42,-0.2832,1.4746,-0.18359,1.0038,10
100,42,0.048828,1.5469,-0.089844,-0.66921,21
100,42,0.099609,1.5859,0.015625,-0.66921,30
100,42,0.10156,1.5742,0.40039,-0.66921,16
100,42,-0.15625,1.5449,-0.60156,-0.66921,15
100,42,-0.10547,1.6172,-0.52148,-0.66921,27
100,42,-0.10938,1.6465,-0.55469,-0.66921,27
100,42,0.046875,1.5098,-0.10352,-0.33461,15
100,42,0.048828,1.5508,0.027344,-0.33461,59
100,42,0.099609,1.5801,0.12891,-0.33461,85
100,42,0.10156,1.5566,0.46289,-0.33461,46
100,42,-0.15625,1.5703,-0.53125,-0.33461,33
100,42,-0.10547,1.6563,-0.37891,-0.33461,60
100,42,-0.10938,1.6875,-0.4082,-0.33461,55
100,42,-0.47461,2.4629,-0.36328,-0.33461,24
100,42,-0.48242,2.502,-0.35352,-0.33461,27
100,42,-0.45703,1.4297,-0.625,0,9
100,42,-0.63867,0,-1.7031,0.33461,16
101,64,-0.048828,1.5391,-0.17969,0,14
101,64,-0.19922,1.4785,-0.54883,0,18
101,64,-0.15234,1.5664,-0.4082,0,44
101,64,-0.10352,1.6348,-0.29688,0,61
101,64,-0.10547,1.6738,-0.29102,0,67
101,64,-0.054688,1.6992,-0.36719,0,45
101,64,0,1.7148,-0.47266,0,21
101,64,-0.55469,2.4316,-0.44727,0,34
101,64,-0.48242,2.4941,-0.40625,0,40
101,64,-0.4082,2.5664,-0.24219,0,22
101,64,-2.0527,7.8633,-1.166,0,18
101,64,-4.6387,1.8945,6.5508,0,20
101,64,0,1.541,0.17188,0.33461,13
101,64,-0.099609,1.584,0.064453,0.33461,51
101,64,-0.15234,1.6152,-0.11914,0.33461,114
101,64,-0.10352,1.6523,-0.17188,0.33461,142
101,64,-0.10547,1.6895,-0.17969,0.33461,108
101,64,0,1.7344,-0.13281,0.33461,63
101,64,-0.47461,2.4883,-0.072266,0.33461,74
101,64,-0.48242,2.5254,-0.083984,0.33461,82
101,64,-0.4082,2.5781,0.041016,0.33461,42
101,64,2.4824,0.89453,-0.21875,0.33461,28
101,64,-2.043,7.9121,0.11328,0.33461,23
101,64,-4.875,0,8.0488,0.33461,46
101,64,-4.8965,0,7.7988,0.33461,51
101,64,-0.19336,1.5352,-0.11328,0.66921,13
101,64,-0.14844,1.5801,-0.0625,0.66921,57
101,64,-0.15234,1.6152,-0.13281,0.66921,126
101,64,-0.15625,1.6484,-0.16992,0.66921,142
101,64,-0.16016,1.6875,-0.15234,0.66921,85
101,64,0,1.7363,0.11523,0.66921,24
101,64,-0.55469,2.4707,0.095703,0.66921,29
101,64,-0.5625,2.5098,0.064453,0.66921,30
101,64,2.4004,1.1191,-0.054688,0.66921,21
101,64,-4.875,0,-7.584,0.66921,17
101,64,-4.8965,0,8.0273,0.66921,19
101,64,-0.14844,1.5781,-0.099609,1.0038,32
101,64,-0.15234,1.6172,-0.095703,1.0038,77
101,64,-0.15625,1.6543,-0.085938,1.0038,84
101,64,-0.16016,1.6895,-0.14453,1.0038,45
101,64,-0.2168,1.6836,-0.38477,1.0038,27
101,64,-0.22266,1.7109,-0.43164,1.0038,21
101,64,-0.19922,1.5703,-0.14453,1.3384,20
101,64,-0.15234,1.6094,-0.17383,1.3384,55
101,64,-0.15625,1.6445,-0.20898,1.3384,65
101,64,-0.16016,1.6738,-0.26758,1.3384,54
101,64,-0.32617,1.6992,-0.17969,1.3384,40
101,64,-0.38867,1.7285,-0.14063,1.3384,28
101,64,-0.14844,1.582,0.033203,1.673,40
101,64,-0.15234,1.6191,-0.013672,1.673,114
101,64,-0.15625,1.6563,-0.052734,1.673,149
101,64,-0.16016,1.6914,-0.11133,1.673,108
101,64,-0.16406,1.7188,-0.22461,1.673,39
101,64,-0.19922,1.5762,0.042969,2.0076,22
101,64,-0.15234,1.6191,0.048828,2.0076,65
101,64,-0.15625,1.6563,0.044922,2.0076,91
101,64,-0.16016,1.6934,0.058594,2.0076,63
101,64,-0.2168,1.7227,0.11914,2.0076,19
101,64,-0.15234,1.6113,0.1582,2.3422,13
101,64,-0.15625,1.6504,0.16016,2.3422,16
101,64,-0.43555,1.6836,-0.060547,2.3422,12
101,64,-1.0566,0,-1.7148,2.3422,13
101,64,-1.0215,0,-1.5371,2.3422,15
101,64,-0.88867,1.5313,0.16797,-2.6769,10
102,64,-0.15234,1.5996,-0.25586,0,15
102,64,-0.10352,1.6211,-0.36523,0,48
102,64,-0.10547,1.6602,-0.35938,0,91
102,64,-0.054688,1.707,-0.33594,0,74
102,64,0,1.7734,-0.11914,0,21
102,64,-1.0215,0.6875,1.334,0,19
102,64,-0.40234,2.5215,-0.32031,0,29
102,64,-0.4082,2.5137,-0.57617,0,23
102,64,-1.5723,0,2.334,0,17
102,64,0,1.5625,0.29102,0.33461,15
102,64,-0.10156,1.6113,-0.20117,0.33461,23
102,64,-0.10352,1.6367,-0.28906,0.33461,86
102,64,-0.10547,1.6719,-0.30469,0.33461,164
102,64,-0.054688,1.7109,-0.3125,0.33461,135
102,64,0,1.7617,-0.23828,0.33461,37
102,64,-0.15234,1.5996,-0.25,0.66921,18
102,64,-0.10352,1.627,-0.33398,0.66921,87
102,64,-0.10547,1.6719,-0.30273,0.66921,159
102,64,-0.054688,1.7109,-0.3125,0.66921,125
102,64,0,1.709,-0.49023,0.66921,31
102,64,0.056641,1.5391,-0.96289,0.66921,21
102,64,-0.15234,1.6035,-0.22461,1.0038,15
102,64,-0.10352,1.6387,-0.27148,1.0038,63
102,64,-0.10547,1.6797,-0.25,1.0038,101
102,64,-0.054688,1.7129,-0.30078,1.0038,70
102,64,0.054688,1.6172,-0.73828,1.0038,27
102,64,-1.0215,0,1.5742,1.0038,26
102,64,-1.043,0.20313,1.5195,1.0038,17
102,64,-0.15625,1.6523,-0.12109,1.3384,13
102,64,-0.16016,1.6934,-0.072266,1.3384,22
102,64,-0.10938,1.7324,-0.11719,1.3384,18
102,64,-0.14844,1.5801,-0.0625,-1.673,27
102,64,-0.15234,1.6133,-0.13672,-1.673,51
102,64,-0.10352,1.6445,-0.23633,-1.673,53
102,64,0,1.6465,-0.43359,-1.673,31
102,64,0,0.80078,-1.5449,-1.673,13
102,64,2.4902,1.5801,-0.099609,-1.673,11
102,64,-0.24219,1.5313,-0.027344,-1.3384,10
102,64,-0.14844,1.582,0.042969,-1.3384,37
102,64,-0.15234,1.6191,-0.0097656,-1.3384,84
102,64,-0.15625,1.6543,-0.10156,-1.3384,93
102,64,-0.10547,1.6641,-0.3418,-1.3384,49
102,64,0,1.3633,-1.0801,-1.3384,12
102,64,-0.14844,1.5625,0.24609,-1.0038,12
102,64,-0.15234,1.6172,0.087891,-1.0038,37
102,64,-0.15625,1.6582,-0.015625,-1.0038,48
102,64,-0.31836,1.666,-0.14453,-1.0038,28
102,64,-0.38086,1.6758,-0.27734,-1.0038,11
102,64,0,1.5859,-0.099609,-0.66921,10
102,64,0,1.5938,-0.32813,-0.66921,13
102,64,0,1.6934,0.16992,-0.66921,19
102,64,-0.054688,1.6582,-0.5293,-0.66921,19
102,64,-0.24023,2.5352,-0.36523,-0.66921,25
102,64,-1.3867,0.88281,2.0273,-0.66921,24
102,64,-1.5723,0.5332,2.0625,-0.66921,20
102,64,0.097656,1.5488,-0.0097656,-0.33461,11
102,64,0,1.5879,-0.042969,-0.33461,23
102,64,0,1.6152,-0.20117,-0.33461,27
102,64,0.052734,1.6133,-0.4082,-0.33461,18
102,64,-0.052734,1.6504,-0.41406,-0.33461,30
102,64,-0.10938,1.6621,-0.50195,-0.33461,30
102,64,-0.31641,2.5098,-0.17578,-0.33461,43
102,64,-0.32227,2.5313,-0.32422,-0.33461,59
102,64,-1.3867,0.58594,2.1328,-0.33461,49
103,40,-0.33984,1.4277,-0.50195,0,9
103,40,-0.34766,1.4395,-0.57422,0,9
103,40,-0.30469,1.4609,-0.64648,0,8
103,40,-0.15625,1.5938,-0.45313,0,13
103,40,-0.10547,1.6543,-0.39063,0,27
103,40,-0.10938,1.7012,-0.34961,0,34
103,40,0,1.7441,-0.35156,0,26
103,40,-0.47461,2.4375,-0.50586,0,15
103,40,-0.48242,2.459,-0.58203,0,16
103,40,-0.23633,1.4512,-0.35742,0.33461,15
103,40,-0.29102,1.459,-0.4375,0.33461,19
103,40,-0.39648,1.4824,-0.41211,0.33461,14
103,40,-0.40625,1.4805,-0.53906,0.33461,8
103,40,-0.15625,1.5625,-0.55273,0.33461,20
103,40,-0.16016,1.6094,-0.5332,0.33461,47
103,40,-0.10938,1.6777,-0.45313,0.33461,63
103,40,-0.11133,1.7207,-0.4375,0.33461,54
103,40,-0.47461,2.4707,-0.30469,0.33461,27
103,40,-0.48242,2.4922,-0.41406,0.33461,28
103,40,-0.2832,1.4609,-0.27734,0.66921,11
103,40,-0.29102,1.4902,-0.32031,0.66921,12
103,40,-0.10352,1.6289,-0.32227,0.66921,19
103,40,-0.10547,1.6621,-0.34961,0.66921,28
103,40,-0.16406,1.6875,-0.39648,0.66921,35
103,40,-0.11133,1.7148,-0.45898,0.66921,46
103,40,-0.056641,1.7422,-0.50781,0.66921,30
103,40,-0.74805,7.9414,0.30078,0.66921,17
103,40,-3.7598,2.0938,-6.7676,0.66921,15
103,40,-0.2168,1.623,-0.5918,1.0038,14
103,40,-0.16602,1.7129,-0.44727,1.0038,27
103,40,-0.11328,1.7715,-0.38281,1.0038,21
103,40,-0.10547,1.6992,0.0058594,-0.66921,12
103,40,0,1.7383,-0.078125,-0.66921,17
103,40,-0.16016,1.6758,0.25977,-0.33461,19
103,40,-0.054688,1.7344,0.13281,-0.33461,26
103,40,-1.0684,0,1.2559,0.33461,5
103,40,-0.79492,1.0352,1.2637,0.66921,16
103,40,-3.7422,0.67969,-7.0195,0.66921,11
103,40,-0.75195,7.9102,1.0977,0.66921,15
103,40,-0.81641,0.91406,1.2363,1.0038,9
104,62,0.048828,1.5625,0.28711,0,8
104,62,0,1.5605,0.45898,0,10
104,62,0,1.6152,0.40039,0,10
104,62,-0.16016,1.6328,-0.45508,0,22
104,62,-0.16406,1.6738,-0.44727,0,48
104,62,-0.22266,1.7285,-0.35742,0,40
104,62,-0.22656,1.791,-0.20508,0,20
104,62,-0.13281,2.0371,-0.56641,0,14
104,62,0,2.1094,-0.44531,0,16
