212,1,-0.57227,4.5313,-0.32422,-0.33461,11
213,12,-0.55859,4.4277,0.14453,0,11
213,12,-0.42188,4.4824,0.056641,0,15
213,12,-0.42578,4.5195,0.0039063,0,12
213,12,-0.2793,4.4414,-0.3457,-0.66921,28
213,12,-0.28125,4.4785,-0.35352,-0.66921,34
213,12,-0.2832,4.4961,-0.56836,-0.66921,22
213,12,-0.41406,4.4063,-0.023438,-0.33461,14
213,12,-0.2793,4.4551,-0.046875,-0.33461,28
213,12,-0.42188,4.4824,-0.0625,-0.33461,33
213,12,-0.42578,4.5195,-0.09375,-0.33461,24
213,12,-0.14258,4.5664,-0.28516,-0.33461,17
213,12,-0.14453,4.6074,-0.22266,-0.33461,19
214,17,0,4.8398,-0.1582,0,8
214,17,0,4.877,-0.1875,0,8
214,17,0,4.4883,-0.35156,0.33461,15
214,17,0,4.5195,-0.42188,0.33461,23
214,17,0,4.5078,-0.79688,0.33461,15
214,17,0,4.3867,-0.59375,-1.3384,16
214,17,-0.27344,4.375,-0.21875,-1.0038,24
214,17,0,4.4199,-0.22656,-1.0038,37
214,17,-0.13867,4.4531,-0.28516,-1.0038,35
214,17,0,4.4922,-0.3125,-1.0038,14
214,17,-0.27344,4.3789,-0.080078,-0.66921,17
214,17,-0.27734,4.418,0.013672,-0.66921,27
214,17,-0.2793,4.4551,-0.076172,-0.66921,29
214,17,-0.28125,4.4785,-0.37695,-0.66921,17
214,17,0,4.4688,-0.54492,-0.33461,15
214,17,0,4.4121,-1.0703,-0.33461,14
214,17,-0.43359,4.5938,-0.13086,-0.33461,16
215,16,-0.2832,4.5137,-0.38867,0,16
215,16,-0.28516,4.5488,-0.41992,0,22
215,16,0,4.5391,-0.050781,0.33461,22
215,16,-0.14258,4.5742,0.13086,0.33461,21
215,16,-0.13477,4.3027,-0.26953,-1.3384,25
215,16,-0.13672,4.3359,-0.32422,-1.3384,37
215,16,0,4.3711,-0.39453,-1.3384,23
215,16,-0.13477,4.3047,0.2168,-1.0038,26
215,16,0,4.3516,0.0039063,-1.0038,44
215,16,0,4.3887,-0.056641,-1.0038,29
215,16,-0.28516,4.4902,-0.84375,-0.66921,26
215,16,-0.28125,4.457,-0.57813,-0.33461,14
215,16,-0.14258,4.5078,-0.5293,-0.33461,29
215,16,-0.28516,4.5273,-0.62109,-0.33461,44
215,16,-0.14453,4.5449,-0.79688,-0.33461,36
215,16,-0.14453,4.5898,-0.75,-0.33461,21
216,8,-0.14258,4.5352,-0.17578,0.33461,21
216,8,-0.14258,4.5762,-0.050781,0.33461,18
216,8,0,4.2285,-0.27344,-1.3384,14
216,8,-0.13086,4.1816,0.35742,-1.0038,16
216,8,0,4.2363,0.12109,-1.0038,30
216,8,0,4.2754,0,-1.0038,22
216,8,6.084,1.5078,-0.39258,-0.66921,22
216,8,-0.98047,6.1992,0.20508,-0.66921,14
217,4,-0.12891,4.1211,-0.10742,-1.0038,17
217,4,0,4.1563,-0.20508,-1.0038,18
217,4,-0.25781,4.1133,0.16797,-0.66921,20
217,4,0,4.1621,0.042969,-0.66921,22
218,3,0,4.6523,-0.091797,0.33461,16
218,3,0,4.6875,-0.21094,0.33461,22
218,3,0.14844,4.7129,-0.35938,0.33461,20
239,2,0.14453,4.627,-0.48047,0.33461,14
239,2,0,4.6621,-0.52734,0.33461,15
241,6,-0.28125,4.4902,-0.14453,0,11
241,6,-0.42578,4.5195,0.023438,0,14
241,6,-0.42969,4.5566,-0.0625,0,11
241,6,-0.28125,4.4824,-0.30859,-0.33461,23
241,6,-0.2832,4.5137,-0.39258,-0.33461,32
241,6,-0.28516,4.5605,-0.27539,-0.33461,24
242,12,-0.28125,4.4746,0.41016,0,15
242,12,-0.2832,4.5254,0.23828,0,20
242,12,0,4.5742,-0.18359,0,10
242,12,0,4.4902,-0.32617,-0.66921,28
242,12,-0.14258,4.5215,-0.37695,-0.66921,42
242,12,0,4.5527,-0.48633,-0.66921,22
242,12,-0.28125,4.4922,0.082031,-0.33461,33
242,12,-0.14258,4.5352,-0.13672,-0.33461,48
242,12,-0.14258,4.5703,-0.22852,-0.33461,27
242,12,-0.43555,4.6309,-0.13281,-0.33461,17
242,12,5.9316,2.7441,-0.35156,-0.33461,15
242,12,-1.2266,6.4023,-0.58789,-0.33461,13
243,20,-0.45313,4.8184,-0.17969,0,23
243,20,-0.30469,4.8574,-0.36328,0,26
243,20,-0.1543,4.9043,-0.33594,0,16
243,20,0,4.5742,0.20117,0.33461,14
243,20,0,4.6133,-0.13281,0.33461,17
243,20,-0.27344,4.3711,-0.26953,-1.0038,21
243,20,-0.27734,4.4063,-0.31445,-1.0038,44
243,20,-0.13867,4.4375,-0.46484,-1.0038,44
243,20,-0.14063,4.4512,-0.6582,-1.0038,21
243,20,-0.41211,4.3691,-0.017578,-0.66921,21
243,20,-0.27734,4.418,-0.041016,-0.66921,42
243,20,-0.2793,4.4551,-0.10156,-0.66921,42
243,20,-0.28125,4.4922,-0.12305,-0.66921,19
243,20,-0.30273,4.7422,-0.92969,-0.66921,20
243,20,-0.15234,4.75,-1.1074,-0.66921,23
243,20,0,4.5938,-0.45117,-0.33461,17
243,20,-0.30078,4.793,-0.17188,-0.33461,17
243,20,-0.30273,4.8066,-0.5,-0.33461,43
243,20,-0.15234,4.8359,-0.63672,-0.33461,49
243,20,-0.30664,4.8594,-0.69531,-0.33461,27
244,16,0,4.5742,0.16992,0.33461,18
244,16,0,4.6152,0.097656,0.33461,21
244,16,0,4.6543,0,0.33461,17
244,16,-0.13477,4.2754,-0.55273,-1.3384,24
244,16,-0.27148,4.3086,-0.54688,-1.3384,27
244,16,0,4.3516,-0.5625,-1.3384,17
244,16,-0.13281,4.2676,-0.2207,-1.0038,27
244,16,-0.13477,4.3027,-0.26953,-1.0038,59
