Frame #,# Obj,X,Y,Z,Doppler,Intensity
686,1,0.54102,8.5391,-1.3672,-0.33461,10
687,1,0.27148,8.6465,-0.46484,-0.33461,15
689,2,0.54102,8.6445,0.19531,0,10
689,2,0.54102,8.6445,-0.19531,-0.33461,21
690,2,0,8.6602,-0.23828,0,7
690,2,0.54102,8.5996,-0.89844,-0.33461,15
692,4,0.53906,8.6074,-0.19531,0,7
692,4,0.27148,8.6602,-0.0019531,0,7
692,4,0.53906,8.5723,-0.79297,-0.33461,17
692,4,0.54102,8.6445,-0.2168,-0.33461,15
693,2,0.53711,8.5391,-0.73438,-0.33461,18
693,2,0.53906,8.5645,-0.86719,-0.33461,17
701,1,-0.51172,4.0488,-0.21094,-0.33461,12
705,4,-0.38281,4.0488,0.38672,0.33461,14
705,4,-0.51563,4.0859,0.22852,0.33461,12
705,4,-0.38281,4.0664,-0.10742,-0.33461,15
705,4,-0.38672,4.1016,-0.16406,-0.33461,13
706,1,0.53516,8.5234,-0.43555,-0.33461,11
708,1,-0.38281,4.0645,-0.18555,-0.33461,10
716,2,-0.38281,4.0625,-0.20313,-0.33461,14
716,2,-0.38672,4.1055,-0.037109,-0.33461,12
721,3,-0.51172,4.0488,0.19141,0.33461,12
721,3,-0.38672,4.1035,0.15234,0.33461,11
721,3,-0.51172,4.0469,-0.25195,-0.33461,12
726,1,-0.63867,4.0176,0.37695,0.33461,10
733,4,-0.51172,4.0352,0.38477,0.33461,15
733,4,-0.38672,4.0977,0.25781,0.33461,13
733,4,-0.38281,4.0586,-0.26953,-0.33461,15
733,4,-0.38672,4.0957,-0.29883,-0.33461,13
734,4,-0.51172,4.0371,0.37109,0.33461,18
734,4,-0.51563,4.0762,0.34961,0.33461,16
734,4,-0.38281,4.0664,-0.10352,-0.33461,17
734,4,-0.38672,4.1016,-0.16406,-0.33461,15
736,4,-0.51172,4.0273,0.46875,0.33461,17
736,4,-0.51563,4.082,0.28516,0.33461,15
736,4,-0.51172,4.0508,-0.17188,-0.33461,18
736,4,-0.51563,4.0801,-0.30078,-0.33461,16
739,3,-0.51172,4.0293,0.44141,0.33461,12
739,3,-0.38281,4.0664,-0.13281,-0.33461,14
739,3,-0.38672,4.1055,-0.064453,-0.33461,12
743,1,-0.38281,4.0684,0.041016,-0.33461,12
748,1,-0.51172,4.0547,-0.035156,-0.33461,12
756,4,0.26953,8.4844,-1.5293,0,7
756,4,0.27148,8.543,-1.4121,0,8
756,4,0.53906,8.6035,-0.31055,0.33461,16
756,4,0.8125,8.6133,-0.46875,0.33461,18
757,2,0.54102,8.625,-0.61914,0,9
757,2,0.27148,8.6406,-0.57422,0.33461,15
758,2,0.53906,8.582,0.68945,0.33461,21
758,2,0.54102,8.6367,0.41406,0.33461,15
759,4,0.53906,8.6094,0.033203,0,11
759,4,0.53711,8.5703,0.13672,0.33461,18
759,4,0.53906,8.6074,0.18555,0.33461,25
759,4,0.27148,8.6582,-0.11133,0.33461,19
760,6,0.80859,8.5879,-0.050781,0,13
760,6,0.54102,8.6426,-0.25977,0,12
760,6,0.80859,8.582,0.34375,0.33461,27
760,6,0.54102,8.6348,0.47461,0.33461,24
760,6,0.26953,8.6055,0.53906,0.66921,11
760,6,0.54102,8.6094,0.81445,0.66921,11
761,5,0.53906,8.584,-0.65625,0,10
761,5,0.54102,8.6328,-0.5,0,13
761,5,0.53906,8.6094,-0.070313,0.33461,22
761,5,0.27148,8.6582,0.17969,0.33461,25
761,5,0.27148,8.6484,0.45313,0.66921,10
762,5,0.26953,8.6094,-0.47461,0,8
762,5,0.54102,8.6113,-0.77734,0,11
762,5,0.53906,8.6035,-0.29883,0.33461,19
762,5,0.54102,8.6445,-0.21289,0.33461,26
762,5,0,8.6641,0.064453,0.66921,9
763,4,0.27148,8.6582,-0.13477,0,13
763,4,0.53906,8.5859,0.62109,0.33461,16
